  74.235  125.854  122.895
  76.526  103.988  127.304
  77.461  105.161  127.401
  77.053  106.182  126.347
  76.372  107.364  127.037
  75.741  108.509  126.202
  76.123  109.734  126.975
  76.188  111.212  126.678
  75.289  112.201  126.002
  75.940  112.826  124.799
  77.340  113.395  125.041
  77.706  113.818  126.458
  76.741  102.938  128.327
  76.622  116.863  128.079
  77.383  115.584  127.997
  76.974  114.959  126.873
  78.216  115.158  128.766
  75.696  117.185  126.905
  77.537  118.060  128.164
  75.434  118.959  130.702
  74.812  140.730  100.609
  76.366  139.597  101.772
  75.164  139.722  101.129
  74.375  138.419  101.237
  73.012  138.398  100.450
  71.856  137.258  100.402
  70.727  136.084  100.372
  71.801  131.569  103.010
  70.589  132.011  101.715
  70.762  133.550  101.752
  75.834  136.919  113.534
  74.791  137.209  114.583
  74.705  136.324  115.858
  74.724  138.689  114.658
  76.622  137.704  113.066
  75.629  135.652  113.075
  75.994  135.475  111.718
  74.919  135.053  110.798
  75.601  135.138  109.451
  76.654  129.563  110.095
  77.505  128.500  109.405
  76.961  127.129  109.747
  76.310  126.055  108.490
  77.543  130.505  110.834
  76.988  131.884  111.147
  75.800  131.781  112.108
  74.447  131.586  111.422
  74.300  132.689  110.442
  74.617  133.736  111.216
  73.984  132.699  109.279
  68.907  134.076   99.701
  70.437  134.511  100.565
  69.208  132.426   99.125
  77.685  129.685  118.877
  78.745  128.685  119.034
  79.166  128.040  117.939
  79.283  128.399  120.410
  77.232  130.224  119.862
  77.164  129.986  117.635
  76.034  130.870  117.677
  75.086  130.755  116.499
  74.739  131.919  115.516
  74.734  124.728  110.633
  73.935  123.396  110.731
  73.389  122.617  111.910
  72.297  123.291  113.187
  74.667  125.660  111.859
  75.922  126.146  112.574
  75.765  127.606  112.976
  74.995  127.734  114.264
  74.819  129.193  114.572
  75.280  129.471  115.830
  74.318  129.959  113.795
  76.345  124.525  109.812
  75.149  141.332  105.230
  74.203  142.084  104.417
  73.822  141.422  103.332
  73.696  143.441  104.767
  75.741  141.830  106.163
  75.327  139.997  104.919
  75.324  139.097  106.027
  76.277  137.993  105.736
  77.220  137.502  106.870
  72.423  129.611  103.209
  73.187  130.094  104.785
  73.426  129.056  105.879
  73.840  129.846  107.101
  74.446  128.871  108.473
  74.425  130.939  104.529
  74.154  132.381  104.981
  75.308  133.262  105.426
  75.313  134.686  104.873
  75.252  135.918  105.734
  75.776  136.898  104.964
  74.874  136.113  106.854
  75.666  130.420  108.913
  74.407  146.418  126.000
  73.809  145.062  126.311
  74.027  144.260  125.024
  73.068  143.134  124.981
  73.244  142.023  123.998
  72.236  140.971  124.459
  72.487  139.511  124.117
  73.546  139.118  123.082
  74.265  137.841  123.405
  74.294  136.943  122.211
  75.496  136.081  121.937
  75.113  147.402  126.892
  75.983  137.065  118.475
  76.018  135.994  119.515
  75.921  136.613  120.693
  76.131  134.812  119.333
  76.026  138.459  119.156
  74.884  136.695  117.369
  73.537  136.778  113.861
  76.872  135.859  133.273
  76.276  134.913  130.940
  76.766  134.423  132.518
  78.316  133.077  130.439
  76.676  133.000  129.978
  76.009  131.402  131.128
  76.932  131.335  132.492
  77.945  130.927  129.625
  76.799  129.812  130.407
  79.931  126.394  132.498
  80.747  127.517  131.547
  77.661  128.226  132.059
  78.328  126.932  131.185
  78.768  135.579  145.700
  78.467  133.900  145.659
  76.379  137.463  145.917
  77.517  136.822  146.957
  75.874  136.379  147.169
  74.008  135.815  142.026
  75.592  135.633  141.360
  74.098  134.306  140.358
  75.426  132.523  140.140
  76.495  132.893  141.398
  76.256  134.172  140.256
  73.130  125.410  137.917
  75.892  126.263  137.528
  74.915  124.913  137.138
  77.278  125.217  139.006
  76.928  124.456  137.561
  72.553  127.795  138.300
  71.735  126.430  138.703
  71.320  127.180  140.842
  70.865  128.072  139.415
  71.679  128.739  142.130
  70.406  129.216  141.089
  71.407  130.826  142.447
  70.918  131.028  140.835
  77.884  128.287  129.750
  77.964  127.155  151.866
  78.578  127.041  150.151
  78.384  129.344  153.053
  76.803  129.293  152.413
  77.734  130.754  152.091
  79.276  130.393  146.837
  80.078  128.817  146.860
  77.423  129.380  145.582
  79.555  130.172  144.901
  78.870  129.207  143.660
  80.182  128.560  144.645
  77.037  121.565  141.399
  78.191  119.136  140.691
  76.553  119.794  140.658
  77.415  120.200  143.309
  78.170  118.656  142.784
  79.259  120.489  143.058
  80.064  121.756  142.321
  79.659  123.212  143.575
  79.767  121.897  144.651
  79.532  123.988  145.295
  78.814  122.845  146.025
  78.182  124.623  147.053
  76.694  124.226  146.366
  75.777  118.010  145.475
  74.758  119.358  145.259
  76.459  119.642  145.257
  72.122  139.337  132.082
  72.734  138.077  133.263
  75.094  140.828  131.334
  74.818  141.688  132.850
  73.448  141.373  131.806
  74.808  139.103  136.132
  74.344  137.457  136.240
  76.973  138.834  135.858
  77.572  137.659  138.094
  75.869  137.226  138.163
  76.357  138.913  138.021
  79.385  131.144  134.864
  77.466  131.120  135.736
  77.674  130.484  134.150
  76.186  129.038  134.210
  75.533  130.124  135.034
  80.787  131.447  136.364
  79.902  130.848  137.611
  79.242  132.839  137.788
  78.150  132.649  136.462
  80.566  134.227  135.822
  79.702  134.691  137.190
  78.805  135.155  134.330
  79.295  136.105  135.507
  81.404  138.181  161.327
  80.033  137.956  162.331
  80.217  138.225  159.378
  78.654  138.184  160.145
  79.027  135.749  160.629
  80.563  135.799  159.800
  79.678  136.292  157.776
  78.296  137.151  158.416
  77.312  134.676  158.737
  78.499  134.305  157.548
  77.078  136.870  156.860
  75.921  135.646  157.269
  76.197  134.519  155.393
  77.937  134.410  155.630
  78.304  136.470  154.349
  76.588  136.694  154.121
  76.438  134.746  152.831
  77.696  133.951  153.702
  79.377  134.652  152.303
  78.345  135.736  151.355
  76.804  133.805  151.150
  78.181  132.750  151.479
  79.066  140.162  161.159
  80.678  140.347  160.473
  80.432  140.462  162.194
  79.339  132.663  147.733
  81.469  134.608  147.518
  80.420  134.622  146.134
  81.118  133.149  146.593
  78.085  135.386  148.130
  77.324  133.883  147.843
  75.844  133.969  146.810
  75.330  133.768  145.162
  74.739  135.123  146.090
  80.006  118.251  114.894
  78.681  119.424  114.450
  77.651  119.015  115.833
  76.111  118.290  113.477
  76.922  119.800  113.094
  76.251  120.605  115.413
  75.409  119.237  115.582
  73.858  120.509  113.641
  75.235  121.596  113.773
  73.014  122.495  117.565
  74.290  121.890  118.579
  75.142  120.920  116.935
  75.738  122.457  116.336
  77.203  120.152  127.951
  75.729  119.208  127.989
  78.588  119.925  129.682
  78.263  118.499  130.643
  78.049  120.090  131.369
  73.662  121.166  130.285
  73.751  120.511  128.694
  71.863  121.806  128.975
  71.493  123.922  128.283
  73.186  124.320  128.028
  72.515  124.298  129.652
  75.626  126.355  124.595
  73.351  128.154  125.651
  74.920  128.612  124.708
  73.580  129.628  126.824
  74.168  130.185  125.427
  72.939  125.376  125.047
  73.833  125.715  126.438
  75.432  123.742  125.832
  75.242  124.089  124.250
  74.552  121.891  125.325
  74.057  122.434  123.816
  72.177  121.428  124.473
  71.772  123.102  124.757
  72.999  121.378  115.675
  76.935  140.287  129.150
  77.919  141.771  129.131
  80.379  141.264  127.383
  78.908  141.637  126.426
  79.820  140.210  126.052
  76.184  136.790  128.385
  77.067  136.853  126.871
  77.797  135.558  129.415
  76.007  134.662  128.925
  76.931  133.456  128.061
  76.078  134.670  127.218
  79.367  130.161  128.005
  79.829  128.833  125.529
  79.382  127.706  126.759
  81.590  129.497  127.445
  81.821  128.145  126.245
  78.152  131.697  126.443
  79.003  130.999  125.212
  81.028  130.966  125.959
  80.812  131.291  127.559
  81.182  133.277  125.289
  82.388  132.831  126.376
  82.048  135.089  126.285
  82.101  134.539  127.914
  71.812  119.050  114.812
  72.008  119.825  116.508
  75.103  117.334  115.074
  74.016  118.159  113.974
  73.472  116.692  114.789
  72.906  119.074  120.192
  74.158  118.185  119.613
  74.179  121.107  120.235
  73.838  120.369  122.171
  75.533  120.281  122.230
  74.539  118.787  121.954
  76.589  127.037  116.751
  75.130  128.096  117.924
  74.161  126.716  118.251
  74.832  128.253  119.944
  76.405  127.392  120.112
  76.783  125.070  118.903
  78.079  126.113  118.630
  79.000  124.581  117.150
  77.472  124.206  116.399
  78.357  123.431  119.141
  79.251  122.705  117.911
  78.634  121.531  119.477
  77.972  120.663  118.219
  76.528  103.547  126.304
  75.526  104.328  127.522
  78.504  104.838  127.288
  77.364  105.578  128.417
  76.386  105.693  125.658
  77.859  106.450  125.659
  77.117  107.764  127.731
  75.635  106.964  127.736
  74.669  108.515  126.176
  75.953  108.432  125.136
  77.177  109.592  127.169
  75.631  109.599  127.947
  77.085  111.357  126.094
  76.466  111.588  127.668
  75.311  113.078  126.601
  74.241  111.967  125.915
  75.275  113.622  124.488
  76.018  112.063  124.046
  77.536  114.259  124.392
  78.042  112.631  124.685
  78.748  114.064  126.408
  77.661  113.061  127.241
  76.133  102.086  128.021
  76.382  103.306  129.295
  77.796  102.667  128.393
  76.050  116.770  129.007
  76.074  118.035  126.319
  74.729  117.501  127.250
  75.493  116.344  126.255
  78.040  118.183  127.187
  78.347  117.906  128.881
  75.463  117.898  130.458
  74.423  119.343  130.554
  75.592  119.019  131.780
  76.463  138.752  102.216
  74.299  138.254  102.325
  75.024  137.625  100.853
  73.348  138.596   99.433
  72.423  139.276  100.614
  71.825  137.213  101.477
  72.532  136.665   99.842
  70.769  135.985   99.313
  69.836  136.647  100.643
  69.574  131.684  101.958
  70.866  131.592  100.747
  71.842  133.616  101.708
  70.503  133.919  102.752
  75.110  135.344  115.563
  73.625  136.073  115.947
  75.713  139.100  114.716
  74.164  139.036  115.508
  74.318  139.020  113.699
  76.494  136.364  111.320
  76.700  134.642  111.646
  74.015  135.656  110.912
  75.144  134.535  108.667
  76.628  134.782  109.582
  75.660  136.172  109.110
  75.985  129.142  110.846
  78.522  128.537  109.829
  77.611  128.689  108.328
  76.152  127.259  110.468
  77.767  126.583  110.243
  78.447  130.610  110.242
  77.818  129.968  111.750
  76.721  132.437  110.238
  77.818  132.472  111.544
  75.720  132.677  112.748
  75.986  130.945  112.788
  73.656  131.728  112.172
  74.307  130.604  110.982
  71.111  134.041   99.855
  68.459  132.294   98.347
  69.040  131.677   99.906
  70.210  132.331   98.701
  78.766  128.277  116.959
  79.902  127.236  117.966
  80.371  128.289  120.385
  78.846  127.464  120.768
  79.045  129.190  121.137
  75.430  130.544  118.539
  76.367  131.883  117.949
  74.189  130.698  117.113
  73.789  131.824  114.975
  75.444  131.917  114.691
  74.648  132.897  116.010
  74.234  125.210  109.787
  74.436  122.616  110.149
  73.028  123.592  110.191
  74.214  122.170  112.423
  72.849  121.763  111.472
  74.010  125.212  112.613
  74.138  126.570  111.578
  76.838  126.015  111.997
  76.006  125.544  113.473
  75.184  128.143  112.212
  76.722  128.127  113.054
  75.434  127.258  115.131
  74.006  127.289  114.084
  73.093  141.791  102.647
  74.240  140.452  103.111
  74.505  144.035  105.182
  72.867  143.403  105.477
  73.299  143.942  103.888
  75.652  139.640  106.918
  74.304  138.722  106.185
  76.836  138.486  104.957
  77.975  136.830  106.438
  76.743  136.923  107.663
  77.725  138.321  107.397
  72.494  130.797  105.225
  74.314  128.505  105.642
  72.614  128.334  106.037
  73.093  130.550  107.460
  74.678  130.460  106.771
  74.665  130.844  103.476
  75.306  130.539  105.013
  73.483  132.348  105.850
  73.611  132.858  104.170
  76.186  132.823  104.972
  75.376  133.179  106.521
  74.513  134.808  104.154
  76.240  134.861  104.309
  73.649  147.023  125.504
  75.161  146.171  125.264
  72.728  145.113  126.520
  74.286  144.556  127.153
  75.061  143.924  124.928
  73.824  144.870  124.155
  72.073  143.581  124.862
  73.188  142.648  125.944
  74.272  141.660  124.049
  73.121  142.367  122.969
  71.213  141.237  124.156
  72.170  140.994  125.559
  71.516  139.133  123.792
  72.700  139.004  125.060
  74.257  139.910  122.808
  73.045  138.827  122.176
  73.698  137.312  124.163
  75.276  138.129  123.697
  74.319  137.655  121.391
  73.351  136.375  122.157
  75.170  135.046  121.947
  76.349  136.196  122.598
  74.401  148.048  127.384
  75.653  148.051  126.192
  75.810  147.004  127.626
  76.995  136.919  118.165
  76.105  139.252  118.420
  76.892  138.579  119.800
  75.237  138.637  119.881
  74.036  137.370  117.465
  74.582  135.710  117.727
  73.580  135.699  113.738
  73.441  137.231  112.872
  72.691  137.064  114.487
 142.210   75.576  126.569
 141.772   76.130  124.509
 141.474   76.178  125.833
 140.127   77.025  125.971
 139.499   78.066  127.009
 138.748   79.512  126.789
 138.545   80.363  128.189
 141.314   85.038  127.367
 139.670   84.290  128.349
 138.454   83.163  128.263
 143.811   80.879  114.630
 144.216   81.944  113.501
 145.245   83.059  113.759
 144.927   81.290  112.350
 144.549   80.144  115.224
 142.443   80.915  114.835
 141.556   80.134  115.737
 140.412   80.782  116.591
 141.127   81.416  117.716
 135.551   85.847  120.883
 136.373   86.824  121.907
 137.174   88.195  122.210
 136.624   89.960  121.846
 135.104   85.087  119.439
 135.069   84.493  117.914
 135.763   83.778  116.634
 136.801   82.664  116.098
 137.848   81.477  116.355
 139.205   81.690  116.401
 137.403   80.378  116.404
 138.529   81.873  129.068
 144.545   89.062  112.195
 144.237   90.129  111.141
 143.673   91.307  111.445
 144.457   89.939  109.664
 145.086   88.043  111.849
 144.199   89.263  113.508
 143.954   88.508  114.772
 142.604   88.211  115.597
 143.295   87.738  116.910
 137.745   92.712  121.372
 136.618   93.716  121.600
 136.679   94.638  120.409
 135.183   94.763  119.457
 139.089   93.352  120.593
 139.900   93.108  119.124
 140.309   92.551  117.572
 140.337   91.636  116.115
 140.237   90.093  115.389
 141.232   88.998  115.441
 139.292   89.841  114.721
 135.762   95.404  117.835
 137.835   91.433  122.720
 141.162   73.385  122.112
 140.300   72.226  122.245
 138.986   72.375  121.983
 140.953   70.928  122.557
 142.338   73.387  122.398
 140.626   74.502  121.588
 141.280   75.067  120.476
 142.504   75.852  120.788
 143.012   76.518  119.517
 142.098   84.393  125.506
 141.291   82.936  124.498
 139.791   82.403  124.146
 138.243   82.680  123.738
 136.757   83.514  122.995
 142.433   82.698  123.519
 142.584   81.336  122.810
 143.430   80.049  123.024
 142.962   78.567  123.126
 142.085   77.865  122.105
 142.574   76.615  122.001
 141.202   78.308  121.447
 135.241   84.505  122.163
 153.173   87.115  100.540
 151.980   86.935  101.446
 151.132   88.043  102.077
 150.123   87.302  102.963
 148.685   87.707  103.291
 147.859   86.428  103.608
 147.291   86.469  105.018
 147.524   85.332  106.009
 146.802   85.796  107.263
 147.223   85.608  108.696
 146.073   86.053  109.531
 153.647   85.715  100.116
 146.481   85.221  113.013
 146.895   85.917  111.745
 146.109   85.401  110.782
 147.664   86.814  111.498
 147.401   84.967  114.221
 145.609   83.992  112.596
 142.979   82.509  112.885
 127.672   85.735  145.229
 129.852   85.599  145.803
 128.678   85.104  145.325
 128.906   83.696  144.833
 127.776   82.651  144.943
 127.588   82.071  143.560
 126.986   80.702  143.293
 129.694   79.708  139.143
 128.250   80.572  139.700
 128.270   80.849  141.163
 133.011   87.450  130.433
 132.488   88.798  130.962
 132.068   88.576  132.399
 133.765   89.619  131.135
 134.143   87.385  130.046
 132.182   86.331  130.564
 130.889   86.225  129.942
 130.171   84.882  129.765
 130.617   83.539  129.201
 132.496   80.142  132.850
 133.227   79.150  131.695
 134.195   78.259  130.684
 135.956   77.977  130.191
 131.627   81.242  132.254
 131.491   82.548  133.136
 130.186   83.369  133.403
 128.834   83.288  132.664
 128.686   83.861  131.342
 129.851   84.466  131.089
 127.735   83.802  130.598
 127.425   78.357  141.882
 127.128   80.164  141.870
 141.894   71.960  128.898
 142.818   71.008  128.348
 142.766   70.716  127.040
 143.717   70.409  129.351
 141.607   71.979  130.076
 141.384   72.852  128.031
 140.263   73.564  128.471
 140.385   75.005  128.735
 138.851   75.457  128.740
 138.318   79.707  131.755
 138.386   80.778  132.876
 139.663   81.520  133.133
 139.602   83.067  132.285
 138.791   78.355  132.214
 140.361   78.464  132.442
 141.608   77.415  132.609
 142.571   76.447  131.662
 142.284   75.236  130.631
 141.501   75.591  129.554
 142.677   74.134  130.882
 139.728   82.130  130.474
 137.003   79.708  130.421
 126.372   83.545  140.991
 125.367   83.112  141.971
 124.651   82.106  141.521
 125.193   83.591  143.390
 127.246   84.311  141.303
 126.353   83.106  139.681
 126.986   84.058  138.834
 128.365   83.790  138.427
 128.683   84.691  137.214
 129.997   78.179  140.476
 131.670   77.898  139.841
 131.422   77.286  138.433
 132.074   77.783  137.154
 130.992   78.995  136.272
 132.450   79.208  139.978
 132.218   80.131  141.205
 132.073   81.685  140.967
 131.259   82.975  140.629
 130.461   83.314  139.395
 129.168   83.613  139.624
 130.953   83.519  138.328
 131.355   79.916  134.424
 124.675  101.127  137.299
 126.023  100.461  137.314
 125.838   99.024  137.782
 125.993   98.087  136.584
 125.739   96.564  136.736
 126.836   95.960  135.913
 127.473   94.596  135.813
 126.966   93.188  135.752
 127.456   92.361  136.908
 128.966   92.419  137.155
 129.871   92.761  135.979
 124.675  102.516  136.782
 130.792   90.492  133.317
 130.834   91.790  134.049
 129.886   91.728  135.007
 131.566   92.736  133.855
 129.820   89.438  133.848
 132.131   89.795  133.326
 131.484   89.417  129.993
 132.197   58.157  150.050
 133.331   60.097  150.011
 132.188   59.345  150.016
 130.963   60.252  149.922
 129.577   59.513  150.019
 128.071   60.101  149.859
 126.578   60.734  149.704
 126.200   66.020  149.064
 125.005   64.723  149.546
 125.857   63.480  149.187
 135.031   67.095  140.318
 134.580   66.953  138.886
 134.472   68.211  137.978
 135.213   65.700  138.407
 135.918   66.479  140.858
 134.154   67.921  140.956
 133.995   67.624  142.332
 132.634   67.263  142.773
 132.864   66.847  144.209
 131.420   72.204  145.558
 131.462   73.093  146.798
 130.480   74.233  146.626
 129.086   74.423  147.711
 132.808   71.987  145.058
 133.050   70.765  144.189
 132.275   70.877  142.874
 130.847   70.332  142.934
 130.941   68.937  143.430
 131.903   68.465  142.625
 130.346   68.346  144.296
 123.942   61.594  150.023
 125.678   62.065  149.822
 123.286   62.859  151.080
 134.854   76.069  138.385
 135.343   77.323  138.966
 135.095   77.551  140.262
 136.062   78.307  138.084
 134.995   75.875  137.198
 134.195   75.132  139.155
 133.651   74.039  138.401
 132.462   73.349  139.040
 132.413   71.838  139.436
 127.767   75.946  145.526
 126.518   76.872  145.444
 126.041   77.853  144.393
 125.788   77.463  142.643
 128.481   75.639  144.195
 129.965   75.917  143.992
 130.606   74.788  143.196
 130.382   74.970  141.718
 130.980   73.798  140.996
 131.855   74.229  140.036
 130.680   72.664  141.252
 128.802   76.288  146.983
 134.073   59.667  146.047
 133.382   58.390  146.146
 132.451   58.384  147.091
 133.665   57.217  145.271
 135.065   59.817  145.366
 133.532   60.734  146.740
 133.440   61.961  146.016
 133.664   63.083  146.965
 134.562   64.270  146.521
 125.898   67.970  149.671
 127.213   68.453  148.513
 127.259   69.868  147.941
 128.314   69.832  146.858
 128.777   71.424  146.189
 128.568   68.017  149.047
 129.119   66.888  148.164
 130.619   66.686  148.048
 131.109   65.243  148.157
 131.860   64.529  147.067
 132.526   63.539  147.702
 131.948   64.708  145.885
 130.633   70.670  145.931
 141.674   63.711  126.459
 140.646   64.808  126.286
 140.100   65.028  127.700
 138.768   65.668  127.617
 138.136   66.263  128.832
 136.940   67.034  128.273
 136.395   68.217  129.057
 136.817   68.457  130.510
 136.940   69.908  130.874
 136.218   70.188  132.152
 136.767   71.189  133.131
 142.971   63.464  125.736
 136.634   69.068  136.076
 136.476   70.424  135.472
 137.010   70.354  134.250
 135.986   71.392  135.985
 137.494   68.174  135.143
 135.222   68.578  136.654
 133.119   66.625  139.082
 141.067   76.517  123.989
 139.469   76.168  125.994
 140.113   77.395  124.970
 140.221   78.171  127.785
 138.668   77.528  127.496
 137.712   79.157  126.632
 138.851   80.072  125.869
 138.704   79.551  128.888
 137.455   80.464  128.009
 139.156   85.238  128.443
 140.081   84.143  129.324
 137.939   82.776  127.367
 137.669   83.728  128.746
 146.092   82.510  114.144
 145.066   83.831  114.487
 144.985   80.238  112.436
 145.954   81.576  112.195
 144.426   81.523  111.419
 141.125   79.281  115.204
 142.192   79.661  116.510
 140.044   79.906  117.077
 140.299   81.756  118.302
 141.729   82.299  117.580
 141.778   80.659  118.131
 134.511   86.179  121.086
 137.119   86.161  122.391
 135.572   86.843  122.658
 138.240   88.104  121.984
 137.188   88.044  123.279
 135.210   84.120  119.885
 134.016   85.194  119.541
 134.615   85.309  117.318
 134.226   83.813  118.122
 135.991   84.627  115.954
 134.833   83.387  116.181
 136.794   82.891  115.019
 136.011   81.896  116.148
 137.496   81.836  129.441
 143.368   92.003  110.665
 143.346   91.582  112.441
 145.051   90.760  109.250
 143.509   90.039  109.135
 144.864   88.952  109.434
 144.503   87.568  114.731
 144.476   89.175  115.468
 142.121   87.327  115.281
 144.086   87.041  116.582
 142.717   87.134  117.610
 143.815   88.508  117.493
 137.071   92.138  120.764
 136.747   94.281  122.506
 135.650   93.188  121.657
 137.319   94.214  119.633
 137.110   95.552  120.814
 138.937   94.446  120.569
 139.979   93.313  121.222
 140.652   92.463  119.586
 140.457   94.066  119.045
 141.387   92.475  117.843
 140.472   93.526  117.200
 141.034   92.236  115.577
 139.401   91.820  115.632
 135.565   96.464  117.626
 135.250   94.902  117.022
 136.815   95.197  117.683
 138.283   71.555  122.064
 138.567   73.313  121.636
 141.254   70.911  123.603
 141.842   70.718  121.951
 140.244   70.122  122.344
 141.603   74.284  119.784
 140.499   75.586  119.920
 143.234   75.082  121.024
 143.848   77.201  119.657
 142.233   77.062  118.976
 143.367   75.718  118.870
 141.515   81.994  124.927
 140.132   81.770  123.352
 139.567   81.721  124.977
 137.673   82.509  124.661
 137.848   81.718  123.384
 143.266   82.800  124.156
 142.604   83.550  122.853
 142.995   81.715  121.897
 141.608   80.983  122.621
 144.180   80.133  123.804
 144.049   80.032  122.129
 142.684   78.166  124.093
 143.864   77.999  123.040
 153.957   87.606  101.102
 152.984   87.782   99.702
 152.417   86.385  102.263
 151.296   86.245  100.937
 150.651   88.641  101.314
 151.735   88.739  102.680
 150.631   87.199  103.918
 150.034   86.296  102.545
 148.176   88.230  102.489
 148.672   88.428  104.124
 148.433   85.505  103.439
 147.019   86.354  102.905
 146.208   86.624  104.938
 147.697   87.366  105.512
 148.572   85.192  106.240
 147.157   84.365  105.639
 145.782   85.444  107.195
 146.736   86.881  107.193
 148.074   86.233  108.943
 147.419   84.589  109.035
 145.186   85.665  109.051
 145.968   87.137  109.635
 152.828   85.107   99.723
 154.078   85.174  100.963
 154.414   85.713   99.340
 145.838   86.023  113.393
 148.455   84.946  113.991
 147.179   84.028  114.731
 147.235   85.696  115.019
 146.121   83.467  111.800
 144.717   84.390  112.112
 143.209   83.422  112.344
 142.214   82.747  113.598
 142.592   81.789  112.189
 130.515   84.906  145.804
 129.797   83.302  145.312
 129.137   83.900  143.779
 126.835   83.055  145.339
 128.093   81.864  145.627
 128.552   81.927  143.125
 127.270   82.899  142.972
 125.979   80.518  143.648
 127.673   80.080  143.845
 127.284   80.186  139.377
 128.378   81.525  139.209
 128.192   81.939  141.250
 129.218   80.568  141.624
 132.732   87.816  132.822
 131.071   88.172  132.399
 134.295   89.166  131.982
 133.651   90.679  131.384
 134.395   89.555  130.249
 130.864   86.801  129.014
